"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000067992",-1.83596659302102,2.75960311637586,-6.59380470902075,1.92427257890675e-09,9.38318071087797e-08,11.1603095054929
"ENSG00000169122",2.42324860455243,1.89731090659979,6.58712205493955,1.98598461976881e-09,9.6626298251856e-08,11.1295367092339
"ENSG00000074527",2.61162554631313,4.93370158850811,6.58182073075743,2.03632841968118e-09,9.88565365333278e-08,11.105133542074
"ENSG00000166669",1.42604443295474,4.53664191566939,6.57941959677448,2.05954372047397e-09,9.97628429544378e-08,11.0940831513655
"ENSG00000105251",-2.8228867771109,1.57752966574288,-6.57715119109995,2.08171594144629e-09,1.00614742077436e-07,11.0836450650315
"ENSG00000183773",-2.51754005351036,1.37102896012566,-6.57286018389313,2.12430491577218e-09,1.02447522564371e-07,11.0639038680738
"ENSG00000168772",-1.15749490455685,0.408144999451449,-6.56901075146464,2.16324323238145e-09,1.04096592649443e-07,11.0461985339212
"ENSG00000008517",-3.60161835655217,6.2669596581103,-6.55912145723595,2.2665399808676e-09,1.0882863632424e-07,11.0007319896163
"ENSG00000100889",-2.90882614158124,5.26934807830272,-6.556902338778,2.29038068730481e-09,1.09733238911637e-07,10.9905332291604
"ENSG00000165424",1.89550939776034,2.09562870097223,6.55535921573503,2.30710485565619e-09,1.10293685942622e-07,10.9834420620228
"ENSG00000152268",-4.94595409503896,2.23700259859336,-6.54899554322998,2.37735780337459e-09,1.13405135390106e-07,10.9542059049983
"ENSG00000262583",-2.06890080704308,0.580476114358466,-6.54230702624543,2.45347567191207e-09,1.1678224873919e-07,10.9234895938901
"ENSG00000110628",-2.76610612505675,5.41069578603576,-6.54068656445949,2.47227656821394e-09,1.17422434494196e-07,10.9160496874808
"ENSG00000129538",4.13035673941774,8.92961775454036,6.53097481149113,2.58797425235299e-09,1.22652092914431e-07,10.8714763537638
"ENSG00000088854",1.66167592922312,1.72269751918433,6.52419924941766,2.67184446223707e-09,1.26354058264802e-07,10.8403948367072
"ENSG00000111701",-3.99692110535565,3.65848484379809,-6.51852719502928,2.74411566451041e-09,1.29492752744843e-07,10.8143854491656
"ENSG00000119782",1.81205654503102,5.15684827934573,6.51609309763024,2.77571911381117e-09,1.3044064884732e-07,10.8032266210462
"ENSG00000011347",-1.57179389341727,0.825606140966087,-6.51606455473209,2.77609182936237e-09,1.3044064884732e-07,10.8030957795457
"ENSG00000172380",-1.57201870500533,6.26303989367609,-6.5132183175845,2.81350758463506e-09,1.31916232755656e-07,10.7900497079758
"ENSG00000159348",1.66570454728452,4.88191550958209,6.51149576351368,2.8363932753012e-09,1.32705709253591e-07,10.7821552944913
"ENSG00000186862",-1.23399414165741,0.665892516579747,-6.50720613135703,2.89418719691315e-09,1.35121595025245e-07,10.7624997175339
"ENSG00000187266",1.39670319018264,1.68575760323502,6.49308122337542,3.09283625528662e-09,1.44089396920922e-07,10.6978149990846
"ENSG00000156413",-4.0255817729466,2.86805073804992,-6.48623214879859,3.19395014612384e-09,1.48484847577109e-07,10.666470421818
"ENSG00000205352",-1.37381635657407,8.18518733145312,-6.48360272109873,3.23363019585897e-09,1.5001172809246e-07,10.654440515774
"ENSG00000134215",-4.59346236125612,1.64320846640589,-6.47768444229502,3.3247314875102e-09,1.53912622427081e-07,10.6273710713615
"ENSG00000118322",-4.16913963066468,3.34369232816041,-6.47519383451586,3.36382355628826e-09,1.55394484832912e-07,10.6159823785391
"ENSG00000107281",2.39882756464115,5.87385149873263,6.47098611459819,3.43090094310885e-09,1.58160208812263e-07,10.5967460019073
"ENSG00000124406",-2.24922933011144,3.51223349226192,-6.46972292733947,3.45129464350974e-09,1.58766789019988e-07,10.5909721070356
"ENSG00000167723",-1.64726029779917,0.935319717858703,-6.46907218418434,3.46184733257512e-09,1.5891907116882e-07,10.5879978097665
"ENSG00000196167",3.17781840803797,4.04179446802557,6.46589183284286,3.51388126009019e-09,1.60970973883422e-07,10.5734634122517
"ENSG00000148357",-3.39936999318039,1.21574829381999,-6.46333968641685,3.55619505604623e-09,1.62569975239213e-07,10.5618020740473
"ENSG00000254369",-1.15255877244171,0.392686920970874,-6.46149425557644,3.58710482397674e-09,1.63642081398174e-07,10.5533710602186
"ENSG00000069849",-2.25449821499149,6.0671433065546,-6.45307237942776,3.7315677101565e-09,1.69879232912789e-07,10.51490756904
"ENSG00000198814",-2.66341400511505,3.28607265729723,-6.44144678451626,3.94046588567353e-09,1.78648022581269e-07,10.4618464421489
"ENSG00000159640",-3.66279777336286,3.00445508282937,-6.43180010147781,4.12253881154999e-09,1.8651725596256e-07,10.4178474913304
"ENSG00000152270",-1.57855914728833,1.33657145638805,-6.42416284296911,4.27255533365414e-09,1.92906752441096e-07,10.3830330510265
"ENSG00000140450",-2.70609396834662,4.28340701473167,-6.42282530301962,4.29937730794996e-09,1.9371917098223e-07,10.3769376475302
"ENSG00000106077",-1.95181801547693,4.76314892126463,-6.42189104154354,4.31821079855888e-09,1.9416905646061e-07,10.3726803682825
"ENSG00000023697",-1.36776565385535,5.05703176945221,-6.42088905043008,4.33850015800445e-09,1.94682431425545e-07,10.3681147428559
"ENSG00000181449",4.22749453921332,3.33495992216407,6.41526764228497,4.45408568842665e-09,1.9946122910438e-07,10.3425060109481
"ENSG00000064225",3.52223503321395,3.39098208440155,6.41216320894964,4.51921564450493e-09,2.01965680015014e-07,10.328367554974
"ENSG00000157399",-2.49088175440077,2.88370120609629,-6.40688006623245,4.63222246378781e-09,2.06595238867675e-07,10.30431322838
"ENSG00000137965",2.30183219317334,4.7224634474974,6.40611886448744,4.64873289947255e-09,2.06911046679769e-07,10.3008481352582
"ENSG00000139540",-4.96002730512925,2.70757875757275,-6.40123679915091,4.75601443956184e-09,2.11257540176732e-07,10.2786284167279
"ENSG00000133808",-1.99916660119547,1.55232529512998,-6.39510509338174,4.8942243700788e-09,2.16957505762907e-07,10.2507312871291
"ENSG00000170955",2.57779089235004,4.68253285551017,6.39176986404703,4.97105818071523e-09,2.19180426568545e-07,10.2355618707066
"ENSG00000162989",-2.47120354489371,1.40681181165313,-6.39162871823984,4.97433588985714e-09,2.19180426568545e-07,10.2349199794053
"ENSG00000198873",2.01316951674855,3.87287190254753,6.389477178983,5.02456416729545e-09,2.20949922891712e-07,10.225136124523
"ENSG00000128573",-1.82486671580384,0.600860466667524,-6.3889055347885,5.03799332217011e-09,2.21097374936758e-07,10.222536877405
"ENSG00000140832",-2.96753940105146,4.19205380008447,-6.38239308792843,5.19350821145337e-09,2.27467366634574e-07,10.1929319166102
"ENSG00000115165",2.40687370479252,4.44066848872615,6.37235540543968,5.44253049716075e-09,2.37899296213543e-07,10.1473265401016
"ENSG00000088340",3.59049898591692,4.27780809339387,6.371782556109,5.45709232691902e-09,2.3806158435305e-07,10.144724762391
"ENSG00000253187",-2.27600860202873,0.772294216590824,-6.36682081957419,5.58483928370749e-09,2.42669561192858e-07,10.1221936007527
"ENSG00000128274",2.33843495700559,2.47131036797493,6.35915973787184,5.78790340122343e-09,2.50995976942778e-07,10.0874193817782
"ENSG00000229005",-2.33751982287559,0.418438642771143,-6.35638676139119,5.86318558509828e-09,2.53759134701798e-07,10.0748370196932
"ENSG00000216775",1.56682793540015,2.3556895324955,6.35582772497865,5.87847922208876e-09,2.53866561382335e-07,10.072300678401
"ENSG00000072422",1.91096762074683,3.23353475908647,6.35545103990311,5.88880644139855e-09,2.53866561382335e-07,10.0705917163829
"ENSG00000270249",-1.11062713924917,0.487469701723996,-6.34348015040064,6.22649182844332e-09,2.67897863120651e-07,10.0163041184747
"ENSG00000124557",-1.87105832272593,0.517632422460049,-6.34290613938626,6.24315550537062e-09,2.68089160967412e-07,10.013702094016
"ENSG00000071282",1.97744404593065,3.41520915814178,6.33851420369022,6.37211929048039e-09,2.73092604669944e-07,9.99379653057334
"ENSG00000181444",1.89183052702459,1.75043791711962,6.33378673681557,6.51387377477535e-09,2.7808158023326e-07,9.97237683037955
"ENSG00000099960",-1.80996195346942,1.03768050631316,-6.33014981001534,6.62504164447999e-09,2.82278230688979e-07,9.95590292131901
"ENSG00000117016",-1.73320467148921,0.820040798608965,-6.32947397630272,6.64590474936633e-09,2.8261838743284e-07,9.95284209592519
"ENSG00000196136",7.3159059295144,6.4817717253472,6.32864144212976,6.67169435547158e-09,2.83166323485712e-07,9.94907177271356
"ENSG00000243989",-2.31832208666804,6.34678115909268,-6.32571256833519,6.76320994707295e-09,2.8582187000862e-07,9.93580938267624
"ENSG00000266714",-3.17228829983433,6.48135371017316,-6.32539081140124,6.77333875971757e-09,2.8582187000862e-07,9.93435257854015
"ENSG00000125999",8.89190295404499,7.25658804056713,6.32377955376574,6.82428623810435e-09,2.87419026723078e-07,9.92705783979779
"ENSG00000101680",-3.00251179146961,1.01642323584966,-6.31413095613053,7.13737907117674e-09,3.00029710649102e-07,9.88339191475932
"ENSG00000155545",-1.7498685736879,3.50850456322479,-6.30755331963932,7.35890129280501e-09,3.08161013488588e-07,9.85364047163745
"ENSG00000106617",-1.40160013241392,4.32121905569822,-6.30421698885585,7.47384145411508e-09,3.12378101005042e-07,9.83855496125293
"ENSG00000178301",-1.89295412798459,1.93213867657087,-6.30054284952259,7.60246918994495e-09,3.1715015481932e-07,9.82194601121579
"ENSG00000148655",2.44518921554379,2.77913315112684,6.27887795453402,8.40655772541324e-09,3.47391894856389e-07,9.72409521655925
"ENSG00000110777",4.0916287047392,3.7714046976555,6.2774910441526,8.46079842890593e-09,3.48976127679479e-07,9.71783614262524
"ENSG00000249042",1.30600955064719,3.27275203990812,6.26513377663033,8.95957125446590e-09,3.6885529462804e-07,9.66209489284844
"ENSG00000168904",-1.09349840475647,3.92793220552551,-6.25895724476866,9.21963210557719e-09,3.78850912533109e-07,9.63425174437439
"ENSG00000148803",-3.1546612646381,4.24086440143829,-6.25111165892594,9.56072417227787e-09,3.92132655163165e-07,9.59890203081544
"ENSG00000253293",-3.5578411223759,1.81202518376552,-6.24966828193545,9.62481752419491e-09,3.94024945771285e-07,9.59240075239078
"ENSG00000173585",-1.063240883687,0.336930312954216,-6.23647979743672,1.02304255300412e-08,4.1713910034657e-07,9.5330275874819
"ENSG00000082397",-3.85310683067997,1.57646798591021,-6.22891015212091,1.05948325158058e-08,4.30522981285792e-07,9.49897482138434
"ENSG00000137710",2.91769250888705,3.51542500920267,6.22817442013437,1.06309261562322e-08,4.31191150917195e-07,9.49566603541697
"ENSG00000134138",3.55199721581298,3.84841472379925,6.2258205795014,1.07472175222842e-08,4.35103679135574e-07,9.48508133752207
"ENSG00000177879",-1.28618231866423,5.96427114866029,-6.21590280778404,1.12511353743589e-08,4.53830263822714e-07,9.44050278281973
"ENSG00000203797",-1.76074157047079,1.24156492564465,-6.21476780247493,1.13102694914147e-08,4.5537842834883e-07,9.43540315249853
"ENSG00000075275",2.31723865234885,1.85109460886144,6.2090174898583,1.16146033752702e-08,4.66775168248266e-07,9.40957309200487
"ENSG00000120093",-3.0263067301942,2.19919946962638,-6.20846065625727,1.16444988890893e-08,4.67121095289373e-07,9.40707239299502
"ENSG00000174502",4.79110846215737,3.52353234649591,6.20661459268788,1.17441547782195e-08,4.70259102734434e-07,9.39878256981718
"ENSG00000120885",3.09604858844056,8.02027186951493,6.20196024437952,1.19991574357204e-08,4.79594738819696e-07,9.37788690053828
"ENSG00000152128",3.54395144959327,3.49896140861588,6.20082725475018,1.20620531701179e-08,4.81232059476177e-07,9.37280140678898
"ENSG00000086696",-3.57642183112086,6.02838145718379,-6.19640965639666,1.23104065856395e-08,4.90249095660051e-07,9.35297670045387
"ENSG00000204099",-2.11223797259692,0.574016582095757,-6.19210399993302,1.25573150847381e-08,4.9917602337755e-07,9.3336604192572
"ENSG00000167780",-1.37842412620213,0.224158716858215,-6.18808822796551,1.27919964561805e-08,5.07585494101209e-07,9.31565004130847
"ENSG00000114770",1.69528766684502,4.18006139589408,6.18404443650204,1.30326827377266e-08,5.16202450025154e-07,9.2975192800283
"ENSG00000134755",-2.69894767741611,4.804536988709,-6.18034030288548,1.32570665165929e-08,5.24143802835313e-07,9.2809160680298
"ENSG00000133142",1.60502751789303,4.97284327013785,6.17419021435761,1.36380559204236e-08,5.38237160183192e-07,9.25335909085434
"ENSG00000188993",-2.98499887721037,2.64716133313592,-6.17050626794675,1.38714180468551e-08,5.46464140398816e-07,9.23685816738807
"ENSG00000255960",1.46483688549403,1.16189730869357,6.16770671308501,1.40513853010405e-08,5.51573430520094e-07,9.22432152116791
"ENSG00000268220",-1.14761504198995,1.43474117315893,-6.16439608937789,1.42671774786793e-08,5.59044063240464e-07,9.20949956878863
"ENSG00000101347",1.67654373622957,4.29199043559622,6.16243329077948,1.43966547993143e-08,5.63111936294748e-07,9.20071363977326
"ENSG00000150054",-1.1934091349325,3.39778073577896,-6.16171845448248,1.44440965390572e-08,5.63962296008066e-07,9.19751418453236
"ENSG00000197635",-3.45034257439516,4.03334329914977,-6.15511864011015,1.48894496888212e-08,5.80318285118656e-07,9.1679827269387
"ENSG00000172689",-3.75807975385392,0.983036644971485,-6.14951172445311,1.52784128765047e-08,5.94422364803445e-07,9.1429053128876
"ENSG00000101194",3.15616207904772,3.13116950629129,6.14343241885634,1.57114638986256e-08,6.10188765181491e-07,9.11572677764563
"ENSG00000198892",2.07486803611832,2.33805560848646,6.14191264582377,1.58215989498248e-08,6.13380469533579e-07,9.10893428485138
"ENSG00000123643",-1.96793730898771,2.43450855417963,-6.13911929535397,1.60260153144049e-08,6.20209619125197e-07,9.09645163622576
"ENSG00000242515",-3.67474468222219,5.49715132446454,-6.13277742064347,1.64998215423583e-08,6.37421802999945e-07,9.06812126178484
"ENSG00000155850",-2.21253872125259,2.29784529469601,-6.12662934338714,1.69723148984458e-08,6.54522857322663e-07,9.04066932511273
"ENSG00000196372",-1.50672263483323,4.19587797645452,-6.12559747748659,1.70529120253307e-08,6.56477278196196e-07,9.03606314244014
"ENSG00000180354",1.73250024614354,3.65222834260394,6.12152445505215,1.73747464000905e-08,6.6733402397408e-07,9.01788488506633
"ENSG00000118985",1.20195836979528,4.0929964643894,6.1212611624829,1.73957554442498e-08,6.6733402397408e-07,9.01670997682089
"ENSG00000232070",-3.82187817093899,2.11566595081934,-6.11974416242817,1.7517290641251e-08,6.70823575115133e-07,9.00994101377914
"ENSG00000182809",3.9447287596487,4.13903892954111,6.11719800317278,1.77231603757615e-08,6.7752492704762e-07,8.99858158923209
"ENSG00000180257",1.20516141801077,3.26633724625693,6.11186707726909,1.81619425955262e-08,6.93091315432402e-07,8.97480521044038
"ENSG00000167315",-1.99334041989102,6.28712116836008,-6.11031830003298,1.82914147893174e-08,6.96820338059014e-07,8.96789930978175
"ENSG00000114812",-2.40555390723886,3.55319096831657,-6.10293579325271,1.89211694685375e-08,7.17405713990732e-07,8.93499218637388
"ENSG00000101210",3.33995931267884,2.23502221379859,6.10283562295782,1.89298595634432e-08,7.17405713990732e-07,8.93454580804081
"ENSG00000138030",-3.56807034779576,3.60856331139388,-6.09175791239308,1.99155433149061e-08,7.5234101864791e-07,8.88520212456342
"ENSG00000154122",-2.48869364671402,4.05838820386236,-6.09170627925192,1.99202539230933e-08,7.5234101864791e-07,8.88497223039244
"ENSG00000132357",1.73708425468433,3.49511542314971,6.08900493625341,2.01682402021875e-08,7.60398100956359e-07,8.87294587590147
"ENSG00000224057",-1.13449629029406,0.301335021396612,-6.07916609495572,2.10974314957277e-08,7.94066791270588e-07,8.82916421751203
"ENSG00000253368",3.65068508892506,7.29475298146992,6.07801816628601,2.12085525326229e-08,7.96882308601617e-07,8.82405820033638
"ENSG00000127554",-1.24034088775925,5.71264627580162,-6.07717398408299,2.12906381194299e-08,7.98599097871199e-07,8.82030353954922
"ENSG00000161642",1.65824886070201,2.58147281691987,6.07405699338481,2.15964438172195e-08,8.08687315155714e-07,8.80644221779479
"ENSG00000172238",-2.23173211557687,0.710102271993395,-6.07290635118775,2.17104222415831e-08,8.11570349654271e-07,8.80132611873168
"ENSG00000120318",1.61194018035448,1.72048888055421,6.06967112142958,2.2034076302316e-08,8.22268259016531e-07,8.78694372231506
"ENSG00000184945",-2.69236962045551,1.02712653491853,-6.06765320453134,2.22383510090374e-08,8.28482404399502e-07,8.77797475470422
"ENSG00000176472",-1.33449681967181,1.41501901657863,-6.06039769217451,2.29883557013395e-08,8.54972015516088e-07,8.74573783816824
"ENSG00000135535",-1.14252188418033,8.38380827696113,-6.0518035159174,2.39090113099519e-08,8.87708012139211e-07,8.70757627619258
"ENSG00000119125",-3.27179190602489,3.99951551985196,-6.04086819881601,2.5133100840014e-08,9.31580459007479e-07,8.65905555273063
"ENSG00000100191",-1.6898791627496,0.378263561460778,-6.03929230742267,2.53145173394244e-08,9.36722519357488e-07,8.65206659115772
"ENSG00000204789",1.25306350230285,2.45539958997967,6.03098305944286,2.62926091668331e-08,9.71277311359965e-07,8.61522977784616
"ENSG00000171174",-2.00206551699418,2.06928422396621,-6.0301028988504,2.63983680349023e-08,9.73545192924138e-07,8.61132921174927
"ENSG00000112541",-1.28455072194505,0.457314412049779,-6.02920494619328,2.65066963419061e-08,9.759000634739e-07,8.60735007191284
"ENSG00000151883",1.78279631012629,4.03880826436496,6.02882392935138,2.65527940518445e-08,9.75959731791664e-07,8.60566173786842
"ENSG00000178538",1.91240955255093,2.52778992564625,6.02731822759928,2.67357363740644e-08,9.79744343145181e-07,8.59899027078482
"ENSG00000150995",1.88406607725155,2.41493585491721,6.02569401394011,2.69344691334487e-08,9.83399427945531e-07,8.59179457578036
"ENSG00000103196",2.5467156038608,3.40488490600537,6.01663943296835,2.80692958803295e-08,1.02313049751175e-06,8.55169705955786
"ENSG00000203799",-1.29365716828953,0.759026261760859,-6.01426019133473,2.83752172796816e-08,1.03256615716095e-06,8.54116546722304
"ENSG00000206145",-1.19746448796552,0.250417955032831,-6.01077132830562,2.88297567230467e-08,1.04736978770499e-06,8.52572573299911
"ENSG00000129946",2.56374976427478,2.7510529462217,6.00815121594357,2.91758178611305e-08,1.05768859350961e-06,8.5141333690164
"ENSG00000187017",-2.98012110993423,3.2181142898011,-6.00789261799951,2.92101940330321e-08,1.05768859350961e-06,8.51298936329408
"ENSG00000138823",-5.88034439163802,2.74746188584144,-6.00662681469043,2.9379036950137e-08,1.06204976572794e-06,8.50738993855181
"ENSG00000168389",-2.71670690642805,2.74569557134679,-6.00154102800076,3.00671569043578e-08,1.08513753939527e-06,8.48489798774755
"ENSG00000105559",1.86505725076095,3.13877374814284,5.9960788081705,3.08238807260196e-08,1.11062137072422e-06,8.46075126743657
"ENSG00000259230",-1.54520824462841,0.969416488268511,-5.9872048528047,3.20934072848839e-08,1.15446825582329e-06,8.42154451554704
"ENSG00000026559",-1.27744363081198,0.361889377975305,-5.98272124076423,3.27542710132017e-08,1.17631255129736e-06,8.40174555464337
"ENSG00000261521",-2.22395738316456,1.30689976109965,-5.97801708074409,3.34620389408863e-08,1.19780998446961e-06,8.38098024776195
"ENSG00000070731",2.05174713317685,2.54363630214484,5.96577693706461,3.53749296466071e-08,1.26422163067671e-06,8.32698565201546
"ENSG00000261857",4.35996264712208,5.63979942334471,5.96534331640449,3.54446335103835e-08,1.26435058075735e-06,8.32507379951594
"ENSG00000132334",-1.47896766364919,2.19198803463529,-5.96503810121786,3.54937774117727e-08,1.26435058075735e-06,8.32372813207517
"ENSG00000160183",3.1615942011659,4.8409571836283,5.96249073634584,3.59065621144841e-08,1.27698167338432e-06,8.31249829969531
"ENSG00000184232",-1.63308905582523,4.70151263826767,-5.96106696708031,3.61393291577413e-08,1.28279455527103e-06,8.30622273523407
"ENSG00000100292",-2.83291325051669,3.29433353746135,-5.96070594949298,3.61985862264224e-08,1.28279455527103e-06,8.3046315873784
"ENSG00000163291",-1.47312182053087,3.20017036286308,-5.96012222507981,3.62946004877359e-08,1.28279455527103e-06,8.30205897935817
"ENSG00000034533",-1.03601499896618,2.37938433265855,-5.95971148144508,3.63623120529819e-08,1.28279455527103e-06,8.30024880953744
"ENSG00000158089",-1.84400067439045,0.634260351301202,-5.95837532425299,3.65834400577727e-08,1.28852395696261e-06,8.29436070298657
"ENSG00000196711",-1.52856629819751,0.615404972403553,-5.9490356809628,3.81664885741995e-08,1.3421270172815e-06,8.25322087292219
"ENSG00000111860",1.82916357006155,1.78585933215491,5.94754402256057,3.84254868540875e-08,1.34907273286279e-06,8.24665318339988
"ENSG00000163803",-1.67555054600825,1.06029096093021,-5.94612694384268,3.86731370460807e-08,1.35559847636126e-06,8.24041459440644
"ENSG00000204978",-3.158109997571,0.95382235907516,-5.93936237950674,3.98771261140603e-08,1.39557221422779e-06,8.21064389478496
"ENSG00000121690",-2.24645616399881,1.4985609308356,-5.93834526714308,4.00613172225286e-08,1.3997858022515e-06,8.20616901102555
"ENSG00000245848",-2.55398014703056,3.31490361252031,-5.93681504111574,4.03400070545732e-08,1.40458569996939e-06,8.19943732727798
"ENSG00000171431",-7.17760965843509,6.50575488472959,-5.93653770407383,4.03907203518517e-08,1.40458569996939e-06,8.19821737100713
"ENSG00000105755",-2.11412271163844,6.69761393417312,-5.93351624508308,4.09472981372201e-08,1.42168759972314e-06,8.18492828439465
"ENSG00000164920",-2.6174092136856,1.08444137989448,-5.92457738905059,4.2638461378514e-08,1.47806596844981e-06,8.14563214685166
"ENSG00000226306",-2.85351331973425,0.962189854643251,-5.9217989573597,4.31779804118783e-08,1.49340912007087e-06,8.13342368487631
"ENSG00000166268",-3.28856676245794,2.06602048859763,-5.92159836978352,4.32171895932645e-08,1.49340912007087e-06,8.13254240750001
"ENSG00000138308",-3.81360325719025,1.15766419694739,-5.91882506050586,4.37628957289033e-08,1.50988871223164e-06,8.12035940585147
"ENSG00000129038",2.38664213349023,4.13752540661262,5.91841690737855,4.38437783691902e-08,1.51030459773177e-06,8.11856664304254
"ENSG00000175591",-2.88598036975099,1.59106633889025,-5.91715163550612,4.40954495277268e-08,1.51659318023026e-06,8.1130094698632
"ENSG00000161653",-2.12512680287306,1.82835381488701,-5.91126709668209,4.52847200999078e-08,1.55505886252313e-06,8.08717165486622
"ENSG00000100665",3.72109626183576,2.85574283633348,5.90739489567873,4.60844464106596e-08,1.57536483649093e-06,8.07017638654012
"ENSG00000126603",2.09277097087676,2.04241165763187,5.90736137882426,4.60914289307377e-08,1.57536483649093e-06,8.07002930304395
"ENSG00000166825",-8.20660612159311,4.80910050271743,-5.9047369026957,4.66414252072431e-08,1.59168397095262e-06,8.05851345258075
"ENSG00000135916",-2.33498118177626,6.51212185994551,-5.90325665535655,4.69544736194551e-08,1.59987890470761e-06,8.05201941816014
"ENSG00000138604",-1.31802297003123,4.26803572569008,-5.89855344838395,4.79629020480885e-08,1.63170536378481e-06,8.03139108482287
"ENSG00000185000",-2.21776295380423,5.89976263079106,-5.89312927057184,4.91523807284877e-08,1.66958311195852e-06,8.00761046928662
"ENSG00000010438",-3.15092358728796,6.04788694780059,-5.88973593208723,4.99112132836516e-08,1.69273841280242e-06,7.99273883968936
"ENSG00000160182",5.29179801309929,11.8605237173103,5.88680484420896,5.05759397857699e-08,1.71263556592461e-06,7.97989642046026
"ENSG00000135437",-1.7553879655609,3.01003689628935,-5.87379130618242,5.36338750046794e-08,1.81059710650412e-06,7.92291585282295
"ENSG00000124762",-1.91637696485983,5.90771988465643,-5.87126309021581,5.42487044770889e-08,1.82853966565401e-06,7.91185304456842
"ENSG00000154760",2.57876411086538,3.43894442349915,5.8665974441423,5.54015762947351e-08,1.86453495189474e-06,7.89144351703836
"ENSG00000239282",1.31200195094108,1.91177828660405,5.86620387876365,5.54999199410171e-08,1.86498429290312e-06,7.88972225703079
"ENSG00000075651",-2.27614844867373,3.92132546938935,-5.86105299387245,5.68029482413319e-08,1.90585182455588e-06,7.86720005028479
"ENSG00000119729",1.24532942023563,4.00609814996533,5.85665076436196,5.79403888380842e-08,1.93808834188122e-06,7.84795901811522
"ENSG00000101096",1.55900083727613,2.17081370455504,5.85567625185287,5.81951926005419e-08,1.94364857113195e-06,7.84370062892222
"ENSG00000107438",-1.82908669448289,7.2368378194158,-5.85351242327181,5.87649093451275e-08,1.95969362577528e-06,7.83424645324621
"ENSG00000132970",1.75806850450824,1.42929278882442,5.85195155087003,5.91792735436185e-08,1.97051714623311e-06,7.82742777213569
"ENSG00000116574",-1.70983830679482,4.99561751878082,-5.85002875801607,5.9693666582557e-08,1.98463352397128e-06,7.81902926724848
"ENSG00000178695",2.36802104167329,3.64406181751758,5.84176323660318,6.19554029895793e-08,2.05671317367676e-06,7.78294202316093
"ENSG00000108511",-3.12408178477598,1.92972850888853,-5.84090334632454,6.21954815730656e-08,2.06156412712655e-06,7.7791891869975
"ENSG00000153879",-1.86448830390542,4.45634960944831,-5.83445416742356,6.40254541401706e-08,2.11902042262106e-06,7.75105158887172
"ENSG00000100599",-2.51523232553687,2.1861916179977,-5.83076679463013,6.50954286665924e-08,2.15118823980578e-06,7.73497057065104
"ENSG00000075945",-1.07256208063261,3.04985299357228,-5.82942271666723,6.54897977295258e-08,2.16096636327667e-06,7.72911015487108
"ENSG00000148459",-1.92218797494269,3.52933468553958,-5.82899415212545,6.5616036887219e-08,2.16188092705142e-06,7.72724167862996
"ENSG00000188488",4.57432325477618,2.89564410566995,5.82065107555487,6.81217915251533e-08,2.24107417006962e-06,7.69088067109152
"ENSG00000196739",2.88144412088005,2.74011711950358,5.81857061965242,6.87611412085691e-08,2.25872114002939e-06,7.68181759216839
"ENSG00000169851",2.41152048882883,3.02042212792025,5.8163265056682,6.9457396591074e-08,2.27818184364415e-06,7.67204337062768
"ENSG00000074276",-4.53907940454004,2.9055635647503,-5.81026489993504,7.13728783082142e-08,2.33751502793604e-06,7.64565144288251
"ENSG00000156222",-2.32567361128629,0.643879668877182,-5.79983640487465,7.4790496394345e-08,2.44579413171552e-06,7.60027830556905
"ENSG00000250654",2.65610435504389,2.3649703829235,5.79752017459527,7.55711195138988e-08,2.46764445757959e-06,7.59020617057015
"ENSG00000075142",-2.08296671743081,8.03328785850871,-5.79225754821644,7.73746259479161e-08,2.52278070902693e-06,7.5673290779658
"ENSG00000167741",-2.33922801105258,4.64483961803372,-5.78715841823863,7.91624135468763e-08,2.57607823261699e-06,7.54517260941855
"ENSG00000170500",1.3106249003125,1.06037462729939,5.78692820507199,7.92440781577939e-08,2.57607823261699e-06,7.54417252936239
"ENSG00000176834",-1.81224331276108,4.50014392058075,-5.78191606628789,8.10427169627575e-08,2.62679146138252e-06,7.52240398773095
"ENSG00000114378",2.80939001475459,4.24714130328911,5.78191387060578,8.10435136196495e-08,2.62679146138252e-06,7.5223944535904
"ENSG00000164266",5.16214414287035,8.74800177280394,5.78030742627659,8.16284447575897e-08,2.64184802848937e-06,7.51541940028978
"ENSG00000118849",-3.31645929402874,2.97499889370475,-5.77716883265169,8.27832473005758e-08,2.67244516152868e-06,7.50179467693997
"ENSG00000145384",-6.07248172039876,3.00188659760422,-5.77707660486869,8.28174228610263e-08,2.67244516152868e-06,7.50139436959164
"ENSG00000114859",-2.26110636032395,2.48747742648648,-5.76984654732441,8.55401418638139e-08,2.75221016556843e-06,7.4700228520542
"ENSG00000168062",-1.50312325638962,2.23664313312723,-5.76708243811056,8.66041305387347e-08,2.78236374291575e-06,7.45803447763366
"ENSG00000137491",-3.32619375688184,2.91657667275493,-5.76584532553913,8.70845333753439e-08,2.79370747932043e-06,7.45266986136679
"ENSG00000241360",-2.01208198207594,3.44540107852088,-5.76428949583099,8.76924197363549e-08,2.8050069479225e-06,7.44592398077664
"ENSG00000043591",-1.18095498960456,0.696612960385417,-5.75766342009824,9.03283401240612e-08,2.88511610966852e-06,7.41720440979132
"ENSG00000177984",-1.79132087371521,0.313138684816084,-5.75629740216402,9.08813534522695e-08,2.89856037616737e-06,7.41128571025524
