"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000198521",-1.13346347769397,1.5443462686456,-7.92667352063337,2.93026985993009e-12,3.57216175202477e-10,17.5391099127259
"ENSG00000255474",1.01210698248747,0.822068620182999,7.90166347183368,3.31890081386263e-12,4.02357130157943e-10,17.4176762441336
"ENSG00000198099",3.24895832840069,2.36200326002745,7.88411914987087,3.62171252474729e-12,4.31908901796358e-10,17.3325433882646
"ENSG00000137251",1.60727334131964,1.33897885288882,7.87113034240061,3.86345569398095e-12,4.53346568411893e-10,17.2695437377487
"ENSG00000155366",1.0682890260607,7.97559443376192,7.86863379793323,3.9117267738076e-12,4.56569258498192e-10,17.2574374720763
"ENSG00000105755",1.21165353971517,6.69761393417312,7.86644848603069,3.954472129734e-12,4.59116306575414e-10,17.2468411636423
"ENSG00000164749",1.47851065806365,4.30405332581702,7.85255586937175,4.23729051478601e-12,4.89362451399734e-10,17.179493476585
"ENSG00000214944",-1.06655551307088,3.46815712791232,-7.83539202862326,4.61461964818673e-12,5.30149732671002e-10,17.0963259839364
"ENSG00000186115",2.05597374517299,1.75655483417827,7.82566537688616,4.84309214632667e-12,5.53499848785657e-10,17.0492143458128
"ENSG00000109265",1.8070136077539,2.64679223428774,7.81150619012846,5.19592869604874e-12,5.90747478639366e-10,16.9806581129631
"ENSG00000121316",1.27828282880184,5.32762586385162,7.798687006173,5.53735978269645e-12,6.2632106036963e-10,16.9186153437137
"ENSG00000015520",2.29812890638002,1.92542247613556,7.7656574168401,6.52335777142275e-12,7.26609337961063e-10,16.7588701453875
"ENSG00000213648",1.6360962406567,5.40403127234258,7.75669345332619,6.81983619999691e-12,7.55796291598648e-10,16.7155449068959
"ENSG00000166825",4.64846793105321,4.80910050271743,7.73686652472806,7.52403106955991e-12,8.29647305323382e-10,16.6197595279467
"ENSG00000124570",1.00326155121318,7.79872516508083,7.72010910773138,8.17524155659655e-12,8.9694662738199e-10,16.5388503173126
"ENSG00000169122",-1.22588742379461,1.89731090659979,-7.70844242102836,8.66140342829566e-12,9.45558086701949e-10,16.4825462287657
"ENSG00000196167",-1.63742584933453,4.04179446802557,-7.70689255646886,8.72811342171396e-12,9.48123726795393e-10,16.475068094329
"ENSG00000185290",-1.30537840691738,1.55143027182576,-7.68790179825256,9.58818898614098e-12,1.03134132805339e-09,16.3834678741877
"ENSG00000266714",1.66160672410272,6.48135371017316,7.66410169218821,1.07858842723474e-11,1.14890610965106e-09,16.2687509278564
"ENSG00000168398",1.31962323494948,1.43337259088966,7.65367389862223,1.13564147079171e-11,1.20383482094602e-09,16.2185173624326
"ENSG00000166415",1.75480973479357,1.62573488873661,7.63564749007583,1.24142792580381e-11,1.30964677768813e-09,16.1317206739089
"ENSG00000242366",2.73321447156963,3.80710643351598,7.6293668031205,1.28054001825033e-11,1.34444447944819e-09,16.1014917667236
"ENSG00000177508",-1.36795184763689,2.41227567057785,-7.62306232362932,1.32103136217304e-11,1.38035196096014e-09,16.0711548483383
"ENSG00000118971",2.19031552783949,2.5947847802694,7.58443030608031,1.59845286137067e-11,1.62383570078966e-09,15.8854027016239
"ENSG00000131981",1.21172268215603,9.39875172075571,7.57080501141246,1.70951712766563e-11,1.72310629898603e-09,15.8199485558317
"ENSG00000168679",1.3324218235455,1.77666979420444,7.55563386567932,1.84222029101024e-11,1.84583743587386e-09,15.7471053734689
"ENSG00000240990",1.33692715703729,0.850430937509689,7.55366380428916,1.86018670723886e-11,1.85536713258829e-09,15.7376491421765
"ENSG00000250742",-1.86392214718612,4.29161020976372,-7.53819762196842,2.00741443876704e-11,1.98417545179573e-09,15.6634350967215
"ENSG00000197635",1.82445994200441,4.03334329914977,7.52881884395606,2.10227194691738e-11,2.05938184514322e-09,15.6184513795846
"ENSG00000205277",1.41242786779643,1.49037907049293,7.51211309742866,2.28239122894857e-11,2.21604029808931e-09,15.5383629598066
"ENSG00000233041",4.4766702211575,7.6743104090905,7.48455283792321,2.61362667868039e-11,2.51538641273174e-09,15.4063443576259
"ENSG00000160868",3.62926778196818,2.9708203908554,7.4824313736238,2.64101892421336e-11,2.53064970541545e-09,15.3961877345144
"ENSG00000140832",1.50364695101038,4.19205380008447,7.48085498905239,2.66155755713534e-11,2.5392416294009e-09,15.3886412284155
"ENSG00000187288",2.3155560589166,3.02686813743596,7.47492934467294,2.74019100289712e-11,2.60294420677799e-09,15.3602778049396
"ENSG00000021826",2.65057178131944,2.53221570409432,7.46338128069132,2.90012167800886e-11,2.73121759573169e-09,15.3050204147541
"ENSG00000168306",1.21528745065468,2.86200543676986,7.44984432331193,3.09942977233255e-11,2.90644391001252e-09,15.2402767411658
"ENSG00000115255",1.75555634771595,4.05598514448245,7.41994774988486,3.589077687138e-11,3.33708185122326e-09,15.0974073770673
